filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
Recording(3).wav,0.2928803563117981,0.036613017320632935,1133.062322962078,1424.4532907802004,2340.966796875,0.052501860119047616,-420.2473449707031,138.31546020507812,19.332948684692383,25.38336753845215,-9.570762634277344,-0.692908525466919,-4.361185073852539,-8.729565620422363,-16.839738845825195,13.408974647521973,-3.0397226810455322,-16.510578155517578,-1.319615364074707,0.8503623008728027,-2.444364547729492,-7.779481887817383,4.973006725311279,0.07516943663358688,-2.1818225383758545,-4.368203639984131,0
Recording(30).wav,0.26561665534973145,0.01576477847993374,1149.192866604376,1425.63711910389,2132.929021661932,0.05752840909090909,-426.32940673828125,157.75173950195312,2.557950496673584,26.640506744384766,-30.256263732910156,2.5609469413757324,-29.91472053527832,-14.252408981323242,-6.116640567779541,-1.835430383682251,-5.243625640869141,-4.241267204284668,-3.3614981174468994,-6.53456974029541,2.0204567909240723,-3.8890445232391357,3.5501439571380615,-1.886690378189087,-0.1314537674188614,-4.183969974517822,0
Recording(31).wav,0.29260268807411194,0.01791553385555744,1034.0584900678966,1340.8311851539352,1861.083984375,0.05025310905612245,-414.6776123046875,165.50503540039062,3.7849526405334473,25.705076217651367,-32.37771987915039,8.36734676361084,-11.738147735595703,-9.386378288269043,-7.631134033203125,-2.4946517944335938,-5.346414566040039,-2.0273735523223877,0.7332204580307007,-6.116808891296387,2.5529017448425293,-9.438448905944824,1.591476321220398,-3.4198505878448486,-7.4240193367004395,-4.525681018829346,0
Recording(32).wav,0.34087496995925903,0.019580772146582603,1063.9231105355163,1292.359656881307,1969.2503412085844,0.05627000188253012,-442.9379577636719,164.7322998046875,8.238653182983398,13.483078002929688,-14.341991424560547,8.210563659667969,-12.723252296447754,-17.02556037902832,6.095758438110352,-2.918344259262085,-10.058755874633789,-4.191507816314697,-6.218264579772949,-1.2126238346099854,2.382359266281128,-6.5113959312438965,1.1984564065933228,-6.445091724395752,-9.48989200592041,-3.8916122913360596,0
Recording(33).wav,0.29315313696861267,0.011302066035568714,1084.7388475502069,1323.7023401046956,1839.6426072761194,0.054024312033582086,-458.83953857421875,162.75453186035156,-0.20041844248771667,18.104625701904297,-14.550915718078613,2.8529534339904785,-14.703399658203125,-12.984270095825195,4.772426605224609,2.5110559463500977,-8.980069160461426,-5.5408549308776855,1.1150537729263306,-2.1943094730377197,-1.1214505434036255,-9.006831169128418,3.7096240520477295,-5.9705657958984375,-10.946563720703125,-1.9531912803649902,0
Recording(34).wav,0.30460137128829956,0.017630307003855705,1254.2985950636198,1503.3881738435873,2509.130859375,0.06392996651785714,-430.8079833984375,154.5829315185547,1.0057685375213623,4.183465003967285,-20.004987716674805,-3.3260998725891113,-23.87345314025879,-9.544429779052734,-15.620288848876953,-4.715720176696777,-6.449636459350586,-3.1821582317352295,-5.8611345291137695,-2.0566585063934326,0.7390581369400024,-6.224499702453613,1.757012128829956,-2.592057466506958,-3.446444272994995,-7.228579521179199,0
Recording(35).wav,0.2747424840927124,0.020147059112787247,1503.0187144881165,1586.044712564807,2896.2158203125,0.07778468276515152,-430.63818359375,145.3941650390625,18.08746337890625,23.410808563232422,-33.7032356262207,3.8301994800567627,-25.390161514282227,-7.789437770843506,-0.36646294593811035,0.24078045785427094,-15.931808471679688,-5.485157012939453,-10.910408020019531,1.1596019268035889,3.635870933532715,-15.11667251586914,5.844372272491455,-6.126048564910889,-7.802184104919434,-9.514076232910156,0
Recording(36).wav,0.3600330352783203,0.014927846379578114,1010.2517175905929,1233.6572153374968,1684.4064812911183,0.05008737664473684,-451.584228515625,175.7220458984375,-11.103004455566406,14.482579231262207,-26.056106567382812,8.319683074951172,-20.316797256469727,-17.817462921142578,-6.778398036956787,-5.483624458312988,-6.963929176330566,-4.834015846252441,-7.760403156280518,-6.056885719299316,3.4780521392822266,-9.185173988342285,0.7503838539123535,-3.5338828563690186,-6.831129550933838,-4.920754909515381,0
Recording(37).wav,0.27494192123413086,0.02066618762910366,1482.2985700042047,1598.4742821904815,2726.71875,0.08158482142857143,-421.0289306640625,148.7359161376953,3.064255952835083,19.69723892211914,-31.325822830200195,2.694448709487915,-11.367412567138672,1.0032463073730469,-29.41707992553711,5.910524845123291,-3.975111722946167,-8.058534622192383,-2.9752371311187744,-7.553153991699219,8.395118713378906,-16.51017189025879,-4.648416042327881,1.7520211935043335,-5.983499050140381,-2.08581280708313,0
Recording(38).wav,0.30621612071990967,0.02998681552708149,1769.0130775450657,1791.5568308616994,3414.279354319853,0.10096890318627451,-362.48944091796875,132.46966552734375,-4.305428504943848,28.18292999267578,-31.946430206298828,-3.8832974433898926,-18.270660400390625,3.9735848903656006,-36.09990310668945,10.369050025939941,3.9339404106140137,-12.812393188476562,-3.9582080841064453,-6.919013500213623,13.197274208068848,-13.845634460449219,-2.574455499649048,0.09540943801403046,-7.20011043548584,0.4140634834766388,0
Recording(39).wav,0.28562605381011963,0.02196926437318325,1179.5600921320777,1439.601288704631,2290.8187866210938,0.055013020833333336,-437.50048828125,155.74598693847656,11.390536308288574,27.224885940551758,-24.589889526367188,-2.661970853805542,-12.682120323181152,-4.620085716247559,-12.444587707519531,-4.2727437019348145,0.5536301732063293,-3.916923761367798,1.1219596862792969,-1.380658507347107,5.8295207023620605,-5.645418643951416,1.0671653747558594,-2.2706687450408936,-9.284026145935059,-8.531723022460938,0
Recording(4).wav,0.2843700349330902,0.031227057799696922,1195.109085647067,1465.8160052442036,2426.940497036638,0.05657888829022988,-414.5165710449219,138.5120849609375,22.525609970092773,30.363740921020508,-16.295259475708008,-9.399825096130371,-16.628896713256836,-0.25523683428764343,-5.845715522766113,1.3059700727462769,-7.87398624420166,-19.7711238861084,-4.53831148147583,-3.7026352882385254,-5.213396072387695,-6.233769416809082,1.5658282041549683,-1.3783329725265503,1.119634985923767,1.2820329666137695,0
Recording(40).wav,0.3598402142524719,0.005343099590390921,1315.2668330094198,1498.4087411872765,2567.83447265625,0.08928116508152174,-518.61279296875,156.2406768798828,-16.025781631469727,28.077880859375,-33.04554748535156,1.329501986503601,-13.724701881408691,-10.087821006774902,-8.688876152038574,-0.10713816434144974,4.680054187774658,-0.7547032833099365,-2.8051390647888184,-1.7332626581192017,2.5113792419433594,-11.136534690856934,-1.6289966106414795,-1.4799689054489136,-2.6362857818603516,-7.255506992340088,0
Recording(41).wav,0.26450446248054504,0.02286406233906746,1163.4927035384737,1409.3925430685592,2009.0478515625,0.05595703125,-404.5985107421875,161.63157653808594,11.953949928283691,24.961570739746094,-30.183401107788086,-2.1229910850524902,-23.40152931213379,-0.40245521068573,-20.20811653137207,-3.2425899505615234,-3.5728628635406494,-11.341924667358398,-3.610063314437866,-6.046316623687744,3.4551870822906494,-6.013998031616211,0.08008354157209396,1.903132677078247,-0.2263227254152298,-2.154526948928833,0
Recording(42).wav,0.32092297077178955,0.015504935756325722,1784.9969294742318,1933.9781013596087,3579.5903043926887,0.08461084905660378,-403.6946716308594,131.7854766845703,1.8960694074630737,31.652624130249023,-31.282495498657227,10.728147506713867,-21.843347549438477,5.308077812194824,-28.98873519897461,1.9135127067565918,-15.001547813415527,-4.6272077560424805,-7.800880432128906,-2.0782573223114014,7.55796480178833,-9.630463600158691,4.339873790740967,1.5642355680465698,-5.761764049530029,-7.323202610015869,0
Recording(43).wav,0.271089106798172,0.028996607288718224,1270.1710603359772,1425.6175851868252,2335.3431701660156,0.06974029541015625,-394.4678649902344,140.5011749267578,1.1335227489471436,16.439796447753906,-18.58530044555664,-6.892386436462402,-20.27248764038086,-0.7481776475906372,-10.742569923400879,-1.9931440353393555,0.08913177251815796,-8.688433647155762,-0.7633434534072876,2.712538480758667,-2.498548984527588,-7.215169906616211,4.674742221832275,2.1188058853149414,-9.183807373046875,-6.181839942932129,0
Recording(44).wav,0.29398882389068604,0.019779060035943985,1466.938223917967,1466.7392132568225,2520.3460693359375,0.08904157366071429,-422.25726318359375,131.3701629638672,4.900350093841553,20.010461807250977,-13.160628318786621,-10.965022087097168,-31.818315505981445,-2.482452869415283,-3.611161708831787,1.5215495824813843,-5.863545894622803,-13.450222969055176,-4.702080726623535,4.40032434463501,-3.8879776000976562,-4.141066074371338,3.407989501953125,2.254826307296753,0.38628247380256653,-5.5777268409729,0
Recording(45).wav,0.3113526999950409,0.022732483223080635,1371.93278026627,1663.1970606106327,2766.649558327415,0.06130149147727273,-430.2862548828125,138.260986328125,21.13115119934082,27.1300106048584,-22.11701202392578,-7.259260654449463,-17.136194229125977,3.443434953689575,-19.27906036376953,7.390120983123779,-2.9036951065063477,-3.0363173484802246,0.8816472887992859,-10.222342491149902,3.5341858863830566,-13.182855606079102,-0.4272824227809906,-2.1071770191192627,-2.424762487411499,-3.067019462585449,0
Recording(46).wav,0.2538134753704071,0.026440013200044632,1328.527201744816,1509.8697790664019,2387.135009765625,0.06744791666666666,-397.6219482421875,144.3289031982422,13.500234603881836,14.512206077575684,-19.401674270629883,-2.8732187747955322,-23.570634841918945,-0.7174819707870483,-23.32272720336914,2.696040153503418,-5.397663593292236,-6.233338832855225,2.143933057785034,-3.4463484287261963,-1.721367597579956,-10.853597640991211,2.508148670196533,-4.7691192626953125,-0.9497066140174866,-1.7418617010116577,0
Recording(47).wav,0.2700299620628357,0.025227140635252,1191.3788528182388,1482.9612823130456,2220.611572265625,0.0597412109375,-399.789794921875,140.979736328125,1.9489574432373047,24.425739288330078,-29.465682983398438,-9.682549476623535,-25.45821762084961,-7.449709892272949,-11.44832992553711,-2.7091031074523926,-11.501565933227539,-12.631972312927246,-5.827412128448486,-4.477818012237549,3.9876174926757812,-9.335281372070312,3.8087704181671143,0.4341004490852356,-6.838584899902344,-9.344500541687012,0
Recording(48).wav,0.3896424174308777,0.012126345187425613,1333.8912500778001,1591.53098330854,2647.81494140625,0.0673246837797619,-451.98046875,141.09991455078125,5.7485809326171875,21.360271453857422,-28.366193771362305,-6.1048455238342285,-25.014020919799805,-9.99787425994873,-15.385598182678223,1.4617621898651123,-8.64729118347168,-10.090341567993164,-2.2457942962646484,-2.6520755290985107,-0.6198870539665222,-9.766938209533691,7.265952110290527,-1.5832631587982178,-1.1262438297271729,-1.0489126443862915,0
Recording(49).wav,0.2805155813694,0.04002869874238968,1279.5448950233294,1492.6904887625956,2484.148615056818,0.05836440577651515,-345.7521667480469,145.9056396484375,5.451831340789795,27.403549194335938,-30.61688995361328,-11.874625205993652,-21.0819091796875,-5.506361484527588,-20.323495864868164,4.419445037841797,-8.347671508789062,-11.44486141204834,-6.720108985900879,-5.959043979644775,4.010480880737305,-15.175277709960938,8.67874813079834,3.935067892074585,-1.7984291315078735,3.1796836853027344,0
Recording(5).wav,0.263753741979599,0.05141657590866089,1118.3679159802114,1406.2895521435316,2157.8197877798507,0.04938928404850746,-374.50372314453125,129.5037841796875,16.375274658203125,27.395414352416992,-13.877822875976562,-6.018970012664795,-10.787525177001953,-14.257770538330078,-12.784520149230957,3.486229419708252,5.550368785858154,-13.529855728149414,-12.033319473266602,3.895134687423706,-1.731933355331421,-6.773177623748779,-3.2185370922088623,-2.3403735160827637,6.1357502937316895,7.691001892089844,0
Recording(50).wav,0.28286072611808777,0.022810926660895348,1329.4879286704972,1461.878646504217,2479.4586181640625,0.07244873046875,-443.6687927246094,135.44534301757812,19.060182571411133,15.154908180236816,-22.948537826538086,-8.66740894317627,-19.430143356323242,-13.877991676330566,-15.21235179901123,0.63094562292099,-8.900679588317871,-4.968896865844727,-0.7595179080963135,5.17009162902832,4.883340358734131,-14.921544075012207,2.451724052429199,-0.6065056324005127,-7.1589884757995605,-2.0637047290802,0
Recording(51).wav,0.3295406997203827,0.020584549754858017,1289.6940132494994,1584.242116208711,2636.5574613530584,0.060120927526595744,-433.41473388671875,138.82797241210938,22.660486221313477,34.53966522216797,-24.437480926513672,-7.397647380828857,-17.997854232788086,-2.3043363094329834,-10.334227561950684,-1.3057905435562134,-5.958492279052734,-3.7871012687683105,-6.712367057800293,-3.7494208812713623,6.893599033355713,-13.327680587768555,-0.4633822739124298,-2.2255709171295166,-6.142376899719238,-4.17507266998291,0
Recording(52).wav,0.3268955647945404,0.03884376958012581,1559.7354110548774,1675.8100447459792,3195.7806755514707,0.0905618106617647,-387.56146240234375,120.44425964355469,7.861245632171631,26.22783660888672,-19.32883071899414,-2.934964895248413,-24.483068466186523,3.1572909355163574,-19.08467674255371,-2.2680623531341553,-4.856114864349365,-12.065321922302246,3.004220485687256,-1.8777868747711182,5.33375358581543,-9.75162124633789,0.8361349701881409,2.3867502212524414,-5.595332622528076,-7.499640941619873,0
Recording(53).wav,0.2812020778656006,0.030448067933321,1108.0776418566834,1217.4465033523875,1944.4482421875,0.06671006944444445,-402.6885070800781,150.89996337890625,10.249923706054688,6.369270324707031,-29.71614646911621,-16.15229034423828,-9.402154922485352,-1.0680166482925415,-19.24368667602539,-5.425358772277832,-3.772585391998291,-9.208553314208984,-5.516702175140381,3.6056838035583496,2.979966163635254,-14.179067611694336,0.3668287992477417,4.3860039710998535,-4.867844581604004,-0.38889220356941223,0
Recording(54).wav,0.2588998079299927,0.02808244898915291,1403.8277463697227,1549.3350034544237,2544.3179481907896,0.07415021929824561,-376.1795654296875,143.16275024414062,-5.279422283172607,32.3715705871582,-24.888221740722656,-10.079959869384766,-15.862210273742676,15.980398178100586,-22.689693450927734,-2.3786168098449707,-3.177518129348755,-10.338335990905762,0.7566609978675842,0.737784206867218,5.75960111618042,-10.258928298950195,0.5728065371513367,1.7667431831359863,-5.375083923339844,0.980253279209137,0
Recording(55).wav,0.31467974185943604,0.027811327949166298,1214.299306794826,1427.6836923952435,2352.50244140625,0.05950055803571429,-424.76953125,130.41146850585938,18.200525283813477,10.91453742980957,-16.837020874023438,-3.5551669597625732,-11.297719955444336,-11.87573528289795,2.6696841716766357,-2.8042757511138916,-12.017250061035156,-7.273455619812012,-3.852519989013672,0.5049832463264465,-2.2909276485443115,-4.830931186676025,0.8596442937850952,0.38826054334640503,-1.3058375120162964,-3.4995594024658203,0
Recording(56).wav,0.32078155875205994,0.028054986149072647,1063.8398472220201,1375.835181192323,1858.3760865977113,0.05239739216549296,-407.7719421386719,156.43276977539062,23.30254364013672,18.612878799438477,-21.124711990356445,-5.818514823913574,-15.909642219543457,-13.636780738830566,-7.135232925415039,3.121736526489258,-12.548102378845215,-2.963265895843506,-4.358772277832031,1.9363740682601929,1.82931649684906,-11.160008430480957,6.240240573883057,-3.15195369720459,-3.6767547130584717,-2.355578660964966,0
Recording(57).wav,0.3397417664527893,0.01970209740102291,1145.1536691376994,1512.077759007606,2065.8955078125,0.0544921875,-397.5317687988281,164.5751953125,5.711719512939453,20.1871337890625,-35.09349822998047,6.210694789886475,-22.900556564331055,-0.3065057098865509,-18.289745330810547,2.2185888290405273,-10.551583290100098,-1.580245852470398,-0.5744829177856445,-2.164350986480713,7.678436279296875,-9.512157440185547,4.671079158782959,-6.891286849975586,-2.4621472358703613,-4.219964504241943,0
Recording(58).wav,0.3008129894733429,0.021128742024302483,1482.4762165085526,1774.860329088476,2887.14111328125,0.07928292410714285,-438.87847900390625,139.0299530029297,31.647329330444336,18.005945205688477,-28.418506622314453,5.865945816040039,-23.463613510131836,-5.0507731437683105,-17.740169525146484,8.815844535827637,-14.457269668579102,0.748445987701416,-4.296688079833984,1.2469419240951538,5.644262790679932,-10.706342697143555,7.282485485076904,-7.326081275939941,-1.5462405681610107,-4.848367691040039,0
Recording(59).wav,0.26641663908958435,0.026033643633127213,1309.2925868467078,1393.975034425978,2085.3369140625,0.0755859375,-397.2853088378906,154.76454162597656,-4.999181747436523,7.170403480529785,-7.139518737792969,-1.1123002767562866,-38.40058898925781,8.315852165222168,-6.87761926651001,-0.30912163853645325,-10.826058387756348,-0.9984738826751709,2.1455318927764893,-5.034972190856934,4.0680108070373535,-11.225573539733887,8.664761543273926,-0.40944719314575195,-0.919812023639679,-3.1089839935302734,0
Recording(6).wav,0.33034026622772217,0.03753169625997543,1273.6453572613161,1522.6085369173577,2499.0671465473793,0.06409085181451613,-388.08624267578125,148.2035369873047,12.36064338684082,21.192893981933594,-5.905352592468262,-2.2025327682495117,-22.32585906982422,4.3340020179748535,-14.702994346618652,2.3836262226104736,1.8738188743591309,-5.307120323181152,-17.981782913208008,6.30235481262207,-0.4385516345500946,-8.763426780700684,7.552628040313721,-9.646563529968262,3.1548688411712646,-1.7806205749511719,0
Recording(60).wav,0.32267698645591736,0.008013084530830383,819.1153703122064,1227.234136762327,1448.5018102134147,0.040884622713414635,-525.6954956054688,178.5078887939453,13.167807579040527,34.87507247924805,-4.623601913452148,9.023496627807617,-6.498741149902344,8.589178085327148,0.15546049177646637,-4.782632827758789,-0.19127976894378662,-1.7900139093399048,-4.7535481452941895,-1.254243016242981,4.509092330932617,-2.53924560546875,2.9232587814331055,2.6316118240356445,2.782048463821411,-1.1450438499450684,0
